"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"1","2026-05-24T13:33:49.635Z","run","s0301","9008","4","10445","1437","4","s0301","1","","","","","","","","","","","","","",""
"2","2026-05-24T13:33:51.084Z","run","s0301","10445","4","11458","1013","4","s0301","1","","","","","","","","","","","","","",""
"3","2026-05-24T13:33:52.099Z","run","s0304","11458","7","13008","1550","7","s0304","1","","","","","","","","","","","","","",""
"4","2026-05-24T13:33:53.652Z","run","s0303","13008","6","14275","1267","6","s0303","1","","","","","","","","","","","","","",""
"5","2026-05-24T13:33:54.915Z","run","s0306","14275","9","15908","1633","9","s0306","1","","","","","","","","","","","","","",""
"6","2026-05-24T13:33:56.550Z","run","s0305","15908","8","17158","1250","8","s0305","1","","","","","","","","","","","","","",""
"7","2026-05-24T13:33:57.799Z","run","s0306","17158","9","18325","1167","9","s0306","1","","","","","","","","","","","","","",""
"8","2026-05-24T13:33:58.966Z","run","s0303","18325","6","19541","1216","6","s0303","1","","","","","","","","","","","","","",""
"9","2026-05-24T13:34:00.182Z","run","s0302","19541","5","21208","1667","5","s0302","1","","","","","","","","","","","","","",""
"10","2026-05-24T13:34:01.849Z","run","s0303","21208","6","22474","1266","6","s0303","1","","","","","","","","","","","","","",""
"11","2026-05-24T13:34:03.116Z","run","s0302","22474","5","23857","1383","5","s0302","1","","","","","","","","","","","","","",""
"12","2026-05-24T13:34:04.499Z","run","s0303","23857","6","25107","1250","6","s0303","1","","","","","","","","","","","","","",""
"13","2026-05-24T13:34:05.750Z","run","s0306","25107","9","26157","1050","9","s0306","1","","","","","","","","","","","","","",""
"14","2026-05-24T13:34:06.801Z","run","s0309","26157","3","27531","1374","3","s0309","1","","","","","","","","","","","","","",""
"15","2026-05-24T13:34:08.164Z","run","s0305","27531","8","28791","1260","8","s0305","1","","","","","","","","","","","","","",""
"16","2026-05-24T13:34:09.432Z","run","s0301","28791","4","30141","1350","4","s0301","1","","","","","","","","","","","","","",""
"17","2026-05-24T13:34:10.783Z","run","s0301","30141","4","30824","683","4","s0301","1","","","","","","","","","","","","","",""
"18","2026-05-24T13:34:11.467Z","run","s0309","30824","2","31922","1098","3","s0308","0","","","","","","","","","","","","","",""
"19","2026-05-24T13:34:12.550Z","run","s0302","31922","5","35157","3235","5","s0302","1","","","","","","","","","","","","","",""
"20","2026-05-24T13:34:15.799Z","run","s0305","35157","8","36323","1166","8","s0305","1","","","","","","","","","","","","","",""
"21","2026-05-24T13:34:16.965Z","run","s0307","36323","1","38209","1886","1","s0307","1","","","","","","","","","","","","","",""
"22","2026-05-24T13:34:18.848Z","run","s0305","38209","8","39473","1264","8","s0305","1","","","","","","","","","","","","","",""
"23","2026-05-24T13:34:20.115Z","run","s0302","39473","5","40673","1200","5","s0302","1","","","","","","","","","","","","","",""
"24","2026-05-24T13:34:21.316Z","run","s0301","40673","4","42056","1383","4","s0301","1","","","","","","","","","","","","","",""
"25","2026-05-24T13:34:22.699Z","run","s0308","42056","2","43516","1460","2","s0308","1","","","","","","","","","","","","","",""
"26","2026-05-24T13:34:24.146Z","run","s0308","43516","2","44241","725","2","s0308","1","","","","","","","","","","","","","",""
"27","2026-05-24T13:34:24.881Z","run","s0303","44241","6","45923","1682","6","s0303","1","","","","","","","","","","","","","",""
"28","2026-05-24T13:34:26.563Z","run","s0309","45923","3","47140","1217","3","s0309","1","","","","","","","","","","","","","",""
"29","2026-05-24T13:34:27.781Z","run","s0309","47140","3","48070","930","3","s0309","1","","","","","","","","","","","","","",""
"30","2026-05-24T13:34:28.699Z","run","s0309","48070","3","48756","686","3","s0309","1","","","","","","","","","","","","","",""
"31","2026-05-24T13:34:29.397Z","run","s0307","48756","1","51073","2317","1","s0307","1","","","","","","","","","","","","","",""
"32","2026-05-24T13:34:31.713Z","run","s0302","51073","5","52789","1716","5","s0302","1","","","","","","","","","","","","","",""
"33","2026-05-24T13:34:33.430Z","run","s0306","52789","9","53989","1200","9","s0306","1","","","","","","","","","","","","","",""
"34","2026-05-24T13:34:34.629Z","run","s0304","53989","7","55439","1450","7","s0304","1","","","","","","","","","","","","","",""
"35","2026-05-24T13:34:36.080Z","run","s0303","55439","6","56689","1250","6","s0303","1","","","","","","","","","","","","","",""
"36","2026-05-24T13:34:37.329Z","run","s0306","56689","9","57789","1100","9","s0306","1","","","","","","","","","","","","","",""
"37","2026-05-24T13:34:38.428Z","run","s0305","57789","8","58989","1200","8","s0305","1","","","","","","","","","","","","","",""
"38","2026-05-24T13:34:39.631Z","run","s0308","58989","2","60355","1366","2","s0308","1","","","","","","","","","","","","","",""
"39","2026-05-24T13:34:40.997Z","run","s0306","60355","9","61622","1267","9","s0306","1","","","","","","","","","","","","","",""
"40","2026-05-24T13:34:42.264Z","run","s0303","61622","6","62938","1316","6","s0303","1","","","","","","","","","","","","","",""
"41","2026-05-24T13:34:43.579Z","run","s0305","62938","8","64239","1301","8","s0305","1","","","","","","","","","","","","","",""
"42","2026-05-24T13:34:44.879Z","run","s0307","64239","1","65472","1233","1","s0307","1","","","","","","","","","","","","","",""
"43","2026-05-24T13:34:46.113Z","run","s0309","65472","3","66672","1200","3","s0309","1","","","","","","","","","","","","","",""
"44","2026-05-24T13:34:47.312Z","run","s0308","66672","2","67873","1201","2","s0308","1","","","","","","","","","","","","","",""
"45","2026-05-24T13:34:48.513Z","run","s0306","67873","9","68938","1065","9","s0306","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","611","0.0-0.0","portrait-primary","3","iPhone","en-GB","60","7.1.2","3.90.0","351399","1","1"
