"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"31","2026-05-26T16:02:23.932Z","run","s0507","51964","5","53300","1336","5","s0507","1","","","","","","","","","","","","","",""
"32","2026-05-26T16:02:25.263Z","run","s0502","53300","9","54796","1496","9","s0502","1","","","","","","","","","","","","","",""
"33","2026-05-26T16:02:26.760Z","run","s0506","54796","4","56273","1477","4","s0506","1","","","","","","","","","","","","","",""
"34","2026-05-26T16:02:28.241Z","run","s0504","56273","2","57921","1648","2","s0504","1","","","","","","","","","","","","","",""
"35","2026-05-26T16:02:29.889Z","run","s0503","57921","1","59634","1713","1","s0503","1","","","","","","","","","","","","","",""
"36","2026-05-26T16:02:31.602Z","run","s0506","59634","4","61199","1565","4","s0506","1","","","","","","","","","","","","","",""
"37","2026-05-26T16:02:33.167Z","run","s0505","61199","3","62799","1600","3","s0505","1","","","","","","","","","","","","","",""
"38","2026-05-26T16:02:34.764Z","run","s0508","62799","6","64111","1312","6","s0508","1","","","","","","","","","","","","","",""
"39","2026-05-26T16:02:36.078Z","run","s0506","64111","4","65409","1298","4","s0506","1","","","","","","","","","","","","","",""
"40","2026-05-26T16:02:37.376Z","run","s0503","65409","1","66707","1298","1","s0503","1","","","","","","","","","","","","","",""
"41","2026-05-26T16:02:38.674Z","run","s0505","66707","3","67954","1247","3","s0505","1","","","","","","","","","","","","","",""
"42","2026-05-26T16:02:39.922Z","run","s0507","67954","5","69139","1185","5","s0507","1","","","","","","","","","","","","","",""
"43","2026-05-26T16:02:41.104Z","run","s0509","69139","7","70534","1395","7","s0509","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","796","0.0-0.0","portrait-primary","3","iPhone","en-GB","60","7.1.2","3.90.0","351397","1","1"
