"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"1","2026-05-23T14:52:49.871Z","run","s0401","8649","9","10660","2011","9","s0401","1","","","","","","","","","","","","","",""
"2","2026-05-23T14:52:51.886Z","run","s0401","10660","9","11794","1134","9","s0401","1","","","","","","","","","","","","","",""
"3","2026-05-23T14:52:53.021Z","run","s0404","11794","3","13663","1869","3","s0404","1","","","","","","","","","","","","","",""
"4","2026-05-23T14:52:54.889Z","run","s0403","13663","2","15774","2111","2","s0403","1","","","","","","","","","","","","","",""
"5","2026-05-23T14:52:57.001Z","run","s0406","15774","5","17434","1660","5","s0406","1","","","","","","","","","","","","","",""
"6","2026-05-23T14:52:58.661Z","run","s0405","17434","4","19261","1827","4","s0405","1","","","","","","","","","","","","","",""
"7","2026-05-23T14:53:00.488Z","run","s0406","19261","5","20588","1327","5","s0406","1","","","","","","","","","","","","","",""
"8","2026-05-23T14:53:01.814Z","run","s0403","20588","2","22298","1710","2","s0403","1","","","","","","","","","","","","","",""
"9","2026-05-23T14:53:03.524Z","run","s0402","22298","1","23991","1693","1","s0402","1","","","","","","","","","","","","","",""
"10","2026-05-23T14:53:05.218Z","run","s0403","23991","2","25126","1135","2","s0403","1","","","","","","","","","","","","","",""
"11","2026-05-23T14:53:06.353Z","run","s0402","25126","1","25927","801","1","s0402","1","","","","","","","","","","","","","",""
"12","2026-05-23T14:53:07.153Z","run","s0403","25927","2","26862","935","2","s0403","1","","","","","","","","","","","","","",""
"13","2026-05-23T14:53:08.088Z","run","s0406","26862","5","28188","1326","5","s0406","1","","","","","","","","","","","","","",""
"14","2026-05-23T14:53:09.415Z","run","s0409","28188","8","29940","1752","8","s0409","1","","","","","","","","","","","","","",""
"15","2026-05-23T14:53:11.166Z","run","s0405","29940","4","31400","1460","4","s0405","1","","","","","","","","","","","","","",""
"16","2026-05-23T14:53:12.627Z","run","s0401","31400","9","33344","1944","9","s0401","1","","","","","","","","","","","","","",""
"17","2026-05-23T14:53:14.571Z","run","s0401","33344","9","33978","634","9","s0401","1","","","","","","","","","","","","","",""
"18","2026-05-23T14:53:15.204Z","run","s0409","33978","8","35138","1160","8","s0409","1","","","","","","","","","","","","","",""
"19","2026-05-23T14:53:16.364Z","run","s0402","35138","1","36014","876","1","s0402","1","","","","","","","","","","","","","",""
"20","2026-05-23T14:53:17.240Z","run","s0405","36014","4","36999","985","4","s0405","1","","","","","","","","","","","","","",""
"21","2026-05-23T14:53:18.225Z","run","s0407","36999","6","38692","1693","6","s0407","1","","","","","","","","","","","","","",""
"22","2026-05-23T14:53:19.919Z","run","s0405","38692","4","40503","1811","4","s0405","1","","","","","","","","","","","","","",""
"23","2026-05-23T14:53:21.729Z","run","s0402","40503","1","41337","834","1","s0402","1","","","","","","","","","","","","","",""
"24","2026-05-23T14:53:22.563Z","run","s0401","41337","9","42780","1443","9","s0401","1","","","","","","","","","","","","","",""
"25","2026-05-23T14:53:24.007Z","run","s0408","42780","7","44724","1944","7","s0408","1","","","","","","","","","","","","","",""
"26","2026-05-23T14:53:25.951Z","run","s0408","44724","7","45225","501","7","s0408","1","","","","","","","","","","","","","",""
"27","2026-05-23T14:53:26.451Z","run","s0403","45225","2","46476","1251","2","s0403","1","","","","","","","","","","","","","",""
"28","2026-05-23T14:53:27.703Z","run","s0409","46476","8","47502","1026","8","s0409","1","","","","","","","","","","","","","",""
"29","2026-05-23T14:53:28.729Z","run","s0409","47502","8","48303","801","8","s0409","1","","","","","","","","","","","","","",""
"30","2026-05-23T14:53:29.529Z","run","s0409","48303","8","49655","1352","8","s0409","1","","","","","","","","","","","","","",""
"31","2026-05-23T14:53:30.881Z","run","s0407","49655","6","51157","1502","6","s0407","1","","","","","","","","","","","","","",""
"32","2026-05-23T14:53:32.383Z","run","s0402","51157","1","51949","792","1","s0402","1","","","","","","","","","","","","","",""
"33","2026-05-23T14:53:33.176Z","run","s0406","51949","5","53710","1761","5","s0406","1","","","","","","","","","","","","","",""
"34","2026-05-23T14:53:34.936Z","run","s0404","53710","3","55253","1543","3","s0404","1","","","","","","","","","","","","","",""
"35","2026-05-23T14:53:36.481Z","run","s0403","55253","2","56922","1669","2","s0403","1","","","","","","","","","","","","","",""
"36","2026-05-23T14:53:38.148Z","run","s0406","56922","5","58081","1159","5","s0406","1","","","","","","","","","","","","","",""
"37","2026-05-23T14:53:39.307Z","run","s0405","58081","4","58999","918","4","s0405","1","","","","","","","","","","","","","",""
"38","2026-05-23T14:53:40.225Z","run","s0408","58999","7","60651","1652","7","s0408","1","","","","","","","","","","","","","",""
"39","2026-05-23T14:53:41.876Z","run","s0406","60651","5","61494","843","5","s0406","1","","","","","","","","","","","","","",""
"40","2026-05-23T14:53:42.719Z","run","s0403","61494","2","62411","917","2","s0403","1","","","","","","","","","","","","","",""
"41","2026-05-23T14:53:43.636Z","run","s0405","62411","4","63254","843","4","s0405","1","","","","","","","","","","","","","",""
"42","2026-05-23T14:53:44.479Z","run","s0407","63254","6","64347","1093","6","s0407","1","","","","","","","","","","","","","",""
"43","2026-05-23T14:53:45.572Z","run","s0409","64347","8","65173","826","8","s0409","1","","","","","","","","","","","","","",""
"44","2026-05-23T14:53:46.398Z","run","s0408","65173","7","66800","1627","7","s0408","1","","","","","","","","","","","","","",""
"45","2026-05-23T14:53:48.026Z","run","s0406","66800","5","67659","859","5","s0406","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","814","0.0-0.0","portrait-primary","3","Linux armv81","nl-NL","60","7.1.2","3.90.0","351396","1","1"
