"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"19","2026-05-28T16:44:29.308Z","run","s0502","31960","8","33169","1209","8","s0502","1","","","","","","","","","","","","","",""
"20","2026-05-28T16:44:30.519Z","run","s0505","33169","2","34471","1302","2","s0505","1","","","","","","","","","","","","","",""
"21","2026-05-28T16:44:31.820Z","run","s0507","34471","4","36123","1652","4","s0507","1","","","","","","","","","","","","","",""
"22","2026-05-28T16:44:33.473Z","run","s0505","36123","2","37366","1243","2","s0505","1","","","","","","","","","","","","","",""
"23","2026-05-28T16:44:34.715Z","run","s0502","37366","8","38434","1068","8","s0502","1","","","","","","","","","","","","","",""
"24","2026-05-28T16:44:35.783Z","run","s0501","38434","7","39744","1310","7","s0501","1","","","","","","","","","","","","","",""
"25","2026-05-28T16:44:37.093Z","run","s0508","39744","5","41129","1385","5","s0508","1","","","","","","","","","","","","","",""
"26","2026-05-28T16:44:38.478Z","run","s0508","41129","5","41663","534","5","s0508","1","","","","","","","","","","","","","",""
"27","2026-05-28T16:44:39.012Z","run","s0503","41663","9","42606","943","9","s0503","1","","","","","","","","","","","","","",""
"28","2026-05-28T16:44:39.954Z","run","s0509","42606","8","43682","1076","6","s0502","0","","","","","","","","","","","","","",""
"29","2026-05-28T16:44:41.031Z","run","s0509","43682","6","44141","459","6","s0509","1","","","","","","","","","","","","","",""
"30","2026-05-28T16:44:41.489Z","run","s0509","44141","6","44758","617","6","s0509","1","","","","","","","","","","","","","",""
"31","2026-05-28T16:44:42.107Z","run","s0507","44758","4","47778","3020","4","s0507","1","","","","","","","","","","","","","",""
"32","2026-05-28T16:44:45.126Z","run","s0502","47778","8","49238","1460","8","s0502","1","","","","","","","","","","","","","",""
"33","2026-05-28T16:44:46.587Z","run","s0506","49238","3","50790","1552","3","s0506","1","","","","","","","","","","","","","",""
"34","2026-05-28T16:44:48.139Z","run","s0504","50790","1","51949","1159","1","s0504","1","","","","","","","","","","","","","",""
"35","2026-05-28T16:44:49.298Z","run","s0503","51949","9","52817","868","9","s0503","1","","","","","","","","","","","","","",""
"36","2026-05-28T16:44:50.166Z","run","s0506","52817","3","54035","1218","3","s0506","1","","","","","","","","","","","","","",""
"37","2026-05-28T16:44:51.384Z","run","s0505","54035","2","55112","1077","2","s0505","1","","","","","","","","","","","","","",""
"38","2026-05-28T16:44:52.460Z","run","s0508","55112","5","57197","2085","5","s0508","1","","","","","","","","","","","","","",""
"39","2026-05-28T16:44:54.547Z","run","s0506","57197","3","58674","1477","3","s0506","1","","","","","","","","","","","","","",""
"40","2026-05-28T16:44:56.023Z","run","s0503","58674","9","59509","835","9","s0503","1","","","","","","","","","","","","","",""
"41","2026-05-28T16:44:56.858Z","run","s0505","59509","2","60952","1443","2","s0505","1","","","","","","","","","","","","","",""
"42","2026-05-28T16:44:58.301Z","run","s0507","60952","4","62212","1260","4","s0507","1","","","","","","","","","","","","","",""
"43","2026-05-28T16:44:59.561Z","run","s0509","62212","6","63555","1343","6","s0509","1","","","","","","","","","","","","","",""
"44","2026-05-28T16:45:00.904Z","run","s0508","63555","5","64565","1010","5","s0508","1","","","","","","","","","","","","","",""
"45","2026-05-28T16:45:01.914Z","run","s0506","64565","3","65724","1159","3","s0506","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","681","0.0-0.0","portrait-primary","3","Linux armv81","nl-NL","60","7.1.2","3.90.0","351396","1","1"
