"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"1","2026-05-27T14:59:45.029Z","run","s0401","8101","1","11205","3104","1","s0401","1","","","","","","","","","","","","","",""
"2","2026-05-27T14:59:48.126Z","run","s0401","11205","1","14992","3787","1","s0401","1","","","","","","","","","","","","","",""
"3","2026-05-27T14:59:51.915Z","run","s0404","14992","4","16461","1469","4","s0404","1","","","","","","","","","","","","","",""
"4","2026-05-27T14:59:53.383Z","run","s0403","16461","3","17979","1518","3","s0403","1","","","","","","","","","","","","","",""
"5","2026-05-27T14:59:54.902Z","run","s0406","17979","6","19957","1978","6","s0406","1","","","","","","","","","","","","","",""
"6","2026-05-27T14:59:56.879Z","run","s0405","19957","5","22143","2186","5","s0405","1","","","","","","","","","","","","","",""
"7","2026-05-27T14:59:59.065Z","run","s0406","22143","6","23828","1685","6","s0406","1","","","","","","","","","","","","","",""
"8","2026-05-27T15:00:00.750Z","run","s0403","23828","3","25780","1952","3","s0403","1","","","","","","","","","","","","","",""
"9","2026-05-27T15:00:02.702Z","run","s0402","25780","2","26931","1151","2","s0402","1","","","","","","","","","","","","","",""
"10","2026-05-27T15:00:03.853Z","run","s0403","26931","3","27816","885","3","s0403","1","","","","","","","","","","","","","",""
"11","2026-05-27T15:00:04.738Z","run","s0402","27816","2","28533","717","2","s0402","1","","","","","","","","","","","","","",""
"12","2026-05-27T15:00:05.455Z","run","s0403","28533","3","29059","526","3","s0403","1","","","","","","","","","","","","","",""
"13","2026-05-27T15:00:05.981Z","run","s0406","29059","6","30477","1418","6","s0406","1","","","","","","","","","","","","","",""
"14","2026-05-27T15:00:07.399Z","run","s0409","30477","9","31995","1518","9","s0409","1","","","","","","","","","","","","","",""
"15","2026-05-27T15:00:08.918Z","run","s0405","31995","5","33380","1385","5","s0405","1","","","","","","","","","","","","","",""
"16","2026-05-27T15:00:10.301Z","run","s0401","33380","1","34406","1026","1","s0401","1","","","","","","","","","","","","","",""
"17","2026-05-27T15:00:11.328Z","run","s0401","34406","1","35066","660","1","s0401","1","","","","","","","","","","","","","",""
"18","2026-05-27T15:00:11.988Z","run","s0409","35066","9","36092","1026","9","s0409","1","","","","","","","","","","","","","",""
"19","2026-05-27T15:00:13.014Z","run","s0402","36092","2","37326","1234","2","s0402","1","","","","","","","","","","","","","",""
"20","2026-05-27T15:00:14.249Z","run","s0405","37326","5","38812","1486","5","s0405","1","","","","","","","","","","","","","",""
"21","2026-05-27T15:00:15.734Z","run","s0407","38812","7","40138","1326","7","s0407","1","","","","","","","","","","","","","",""
"22","2026-05-27T15:00:17.060Z","run","s0405","40138","5","41048","910","5","s0405","1","","","","","","","","","","","","","",""
"23","2026-05-27T15:00:17.969Z","run","s0402","41048","2","42641","1593","2","s0402","1","","","","","","","","","","","","","",""
"24","2026-05-27T15:00:19.563Z","run","s0401","42641","1","43417","776","1","s0401","1","","","","","","","","","","","","","",""
"25","2026-05-27T15:00:20.338Z","run","s0408","43417","8","44935","1518","8","s0408","1","","","","","","","","","","","","","",""
"26","2026-05-27T15:00:21.857Z","run","s0408","44935","8","45553","618","8","s0408","1","","","","","","","","","","","","","",""
"27","2026-05-27T15:00:22.474Z","run","s0403","45553","3","46679","1126","3","s0403","1","","","","","","","","","","","","","",""
"28","2026-05-27T15:00:23.601Z","run","s0409","46679","9","47513","834","9","s0409","1","","","","","","","","","","","","","",""
"29","2026-05-27T15:00:24.435Z","run","s0409","47513","9","48173","660","9","s0409","1","","","","","","","","","","","","","",""
"30","2026-05-27T15:00:25.095Z","run","s0409","48173","9","48690","517","9","s0409","1","","","","","","","","","","","","","",""
"31","2026-05-27T15:00:25.612Z","run","s0407","48690","7","49816","1126","7","s0407","1","","","","","","","","","","","","","",""
"32","2026-05-27T15:00:26.738Z","run","s0402","49816","2","50517","701","2","s0402","1","","","","","","","","","","","","","",""
"33","2026-05-27T15:00:27.439Z","run","s0406","50517","6","51409","892","6","s0406","1","","","","","","","","","","","","","",""
"34","2026-05-27T15:00:28.331Z","run","s0404","51409","4","53270","1861","4","s0404","1","","","","","","","","","","","","","",""
"35","2026-05-27T15:00:30.192Z","run","s0403","53270","3","54104","834","3","s0403","1","","","","","","","","","","","","","",""
"36","2026-05-27T15:00:31.027Z","run","s0406","54104","6","54964","860","6","s0406","1","","","","","","","","","","","","","",""
"37","2026-05-27T15:00:31.886Z","run","s0405","54964","5","55756","792","5","s0405","1","","","","","","","","","","","","","",""
"38","2026-05-27T15:00:32.678Z","run","s0408","55756","8","56674","918","8","s0408","1","","","","","","","","","","","","","",""
"39","2026-05-27T15:00:33.595Z","run","s0406","56674","2","57717","1043","6","s0402","0","","","","","","","","","","","","","",""
"40","2026-05-27T15:00:34.639Z","run","s0403","57717","3","60061","2344","3","s0403","1","","","","","","","","","","","","","",""
"41","2026-05-27T15:00:36.984Z","run","s0405","60061","5","61388","1327","5","s0405","1","","","","","","","","","","","","","",""
"42","2026-05-27T15:00:38.309Z","run","s0407","61388","7","62188","800","7","s0407","1","","","","","","","","","","","","","",""
"43","2026-05-27T15:00:39.111Z","run","s0409","62188","9","62881","693","9","s0409","1","","","","","","","","","","","","","",""
"44","2026-05-27T15:00:39.802Z","run","s0408","62881","8","63790","909","8","s0408","1","","","","","","","","","","","","","",""
"45","2026-05-27T15:00:40.713Z","run","s0406","63790","6","64984","1194","6","s0406","1","","","","","","","","","","","","","",""
"46","2026-05-27T15:00:41.906Z","run","s0404","64984","4","66051","1067","4","s0404","1","","","","","","","","","","","","","",""
"47","2026-05-27T15:00:42.973Z","run","s0409","66051","9","66769","718","9","s0409","1","","","","","","","","","","","","","",""
"48","2026-05-27T15:00:43.691Z","run","s0404","66769","4","67687","918","4","s0404","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","635","0.0-0.0","portrait-primary","3","Linux armv81","nl-NL","60","7.1.2","3.90.0","351396","1","1"
