"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"1","2026-05-27T14:08:03.155Z","run","s0401","7224","1","8491","1267","1","s0401","1","","","","","","","","","","","","","",""
"2","2026-05-27T14:08:04.438Z","run","s0401","8491","1","8999","508","1","s0401","1","","","","","","","","","","","","","",""
"3","2026-05-27T14:08:04.936Z","run","s0404","8999","4","10743","1744","4","s0404","1","","","","","","","","","","","","","",""
"4","2026-05-27T14:08:06.686Z","run","s0403","10743","3","11977","1234","3","s0403","1","","","","","","","","","","","","","",""
"5","2026-05-27T14:08:07.920Z","run","s0406","11977","6","13658","1681","6","s0406","1","","","","","","","","","","","","","",""
"6","2026-05-27T14:08:09.604Z","run","s0405","13658","5","15075","1417","5","s0405","1","","","","","","","","","","","","","",""
"7","2026-05-27T14:08:11.023Z","run","s0406","15075","6","16425","1350","6","s0406","1","","","","","","","","","","","","","",""
"8","2026-05-27T14:08:12.374Z","run","s0403","16425","2","17787","1362","3","s0402","0","","","","","","","","","","","","","",""
"9","2026-05-27T14:08:13.722Z","run","s0402","17787","2","19228","1441","2","s0402","1","","","","","","","","","","","","","",""
"10","2026-05-27T14:08:15.174Z","run","s0403","19228","3","20226","998","3","s0403","1","","","","","","","","","","","","","",""
"11","2026-05-27T14:08:16.172Z","run","s0402","20226","2","20983","757","2","s0402","1","","","","","","","","","","","","","",""
"12","2026-05-27T14:08:16.923Z","run","s0403","20983","3","21618","635","3","s0403","1","","","","","","","","","","","","","",""
"13","2026-05-27T14:08:17.554Z","run","s0406","21618","6","23277","1659","6","s0406","1","","","","","","","","","","","","","",""
"14","2026-05-27T14:08:19.222Z","run","s0409","23277","9","24760","1483","9","s0409","1","","","","","","","","","","","","","",""
"15","2026-05-27T14:08:20.708Z","run","s0405","24760","5","26034","1274","5","s0405","1","","","","","","","","","","","","","",""
"16","2026-05-27T14:08:21.972Z","run","s0401","26034","1","27190","1156","1","s0401","1","","","","","","","","","","","","","",""
"17","2026-05-27T14:08:23.124Z","run","s0401","27190","1","27650","460","1","s0401","1","","","","","","","","","","","","","",""
"18","2026-05-27T14:08:23.589Z","run","s0409","27650","9","28960","1310","9","s0409","1","","","","","","","","","","","","","",""
"19","2026-05-27T14:08:24.906Z","run","s0402","28960","2","30318","1358","2","s0402","1","","","","","","","","","","","","","",""
"20","2026-05-27T14:08:26.256Z","run","s0405","30318","5","31594","1276","5","s0405","1","","","","","","","","","","","","","",""
"21","2026-05-27T14:08:27.539Z","run","s0407","31594","7","33077","1483","7","s0407","1","","","","","","","","","","","","","",""
"22","2026-05-27T14:08:29.023Z","run","s0405","33077","5","34113","1036","5","s0405","1","","","","","","","","","","","","","",""
"23","2026-05-27T14:08:30.056Z","run","s0402","34113","2","35679","1566","2","s0402","1","","","","","","","","","","","","","",""
"24","2026-05-27T14:08:31.623Z","run","s0401","35679","1","36648","969","1","s0401","1","","","","","","","","","","","","","",""
"25","2026-05-27T14:08:32.589Z","run","s0408","36648","8","38161","1513","8","s0408","1","","","","","","","","","","","","","",""
"26","2026-05-27T14:08:34.110Z","run","s0408","38161","8","38878","717","8","s0408","1","","","","","","","","","","","","","",""
"27","2026-05-27T14:08:34.824Z","run","s0403","38878","3","40668","1790","3","s0403","1","","","","","","","","","","","","","",""
"28","2026-05-27T14:08:36.607Z","run","s0409","40668","9","41695","1027","9","s0409","1","","","","","","","","","","","","","",""
"29","2026-05-27T14:08:37.643Z","run","s0409","41695","9","42412","717","9","s0409","1","","","","","","","","","","","","","",""
"30","2026-05-27T14:08:38.360Z","run","s0409","42412","9","43095","683","9","s0409","1","","","","","","","","","","","","","",""
"31","2026-05-27T14:08:39.045Z","run","s0407","43095","7","44379","1284","7","s0407","1","","","","","","","","","","","","","",""
"32","2026-05-27T14:08:40.326Z","run","s0402","44379","2","46167","1788","2","s0402","1","","","","","","","","","","","","","",""
"33","2026-05-27T14:08:42.110Z","run","s0406","46167","6","47679","1512","6","s0406","1","","","","","","","","","","","","","",""
"34","2026-05-27T14:08:43.626Z","run","s0404","47679","4","48903","1224","4","s0404","1","","","","","","","","","","","","","",""
"35","2026-05-27T14:08:44.842Z","run","s0403","48903","3","50092","1189","3","s0403","1","","","","","","","","","","","","","",""
"36","2026-05-27T14:08:46.027Z","run","s0406","50092","6","51526","1434","6","s0406","1","","","","","","","","","","","","","",""
"37","2026-05-27T14:08:47.461Z","run","s0405","51526","5","52797","1271","5","s0405","1","","","","","","","","","","","","","",""
"38","2026-05-27T14:08:48.744Z","run","s0408","52797","8","54030","1233","8","s0408","1","","","","","","","","","","","","","",""
"39","2026-05-27T14:08:49.979Z","run","s0406","54030","6","55432","1402","6","s0406","1","","","","","","","","","","","","","",""
"40","2026-05-27T14:08:51.378Z","run","s0403","55432","3","56947","1515","3","s0403","1","","","","","","","","","","","","","",""
"41","2026-05-27T14:08:52.895Z","run","s0405","56947","5","58205","1258","5","s0405","1","","","","","","","","","","","","","",""
"42","2026-05-27T14:08:54.144Z","run","s0407","58205","7","59494","1289","7","s0407","1","","","","","","","","","","","","","",""
"43","2026-05-27T14:08:55.428Z","run","s0409","59494","9","60498","1004","9","s0409","1","","","","","","","","","","","","","",""
"44","2026-05-27T14:08:56.448Z","run","s0408","60498","8","61947","1449","8","s0408","1","","","","","","","","","","","","","",""
"45","2026-05-27T14:08:57.895Z","run","s0406","61947","6","63182","1235","6","s0406","1","","","","","","","","","","","","","",""
"46","2026-05-27T14:08:59.131Z","run","s0404","63182","4","66432","3250","4","s0404","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","672","0.0-0.0","portrait-primary","3","iPhone","en-GB","60","7.1.2","3.90.0","351399","1","1"
