"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"1","2026-05-27T11:44:09.897Z","run","s0201","10439","1","12070","1631","1","s0201","1","","","","","","","","","","","","","",""
"2","2026-05-27T11:44:11.546Z","run","s0201","12070","1","12753","683","1","s0201","1","","","","","","","","","","","","","",""
"3","2026-05-27T11:44:12.226Z","run","s0204","12753","4","14118","1365","4","s0204","1","","","","","","","","","","","","","",""
"4","2026-05-27T11:44:13.591Z","run","s0203","14118","3","15848","1730","3","s0203","1","","","","","","","","","","","","","",""
"5","2026-05-27T11:44:15.322Z","run","s0206","15848","6","17362","1514","6","s0206","1","","","","","","","","","","","","","",""
"6","2026-05-27T11:44:16.836Z","run","s0205","17362","5","19259","1897","5","s0205","1","","","","","","","","","","","","","",""
"7","2026-05-27T11:44:18.733Z","run","s0206","19259","6","20530","1271","6","s0206","1","","","","","","","","","","","","","",""
"8","2026-05-27T11:44:19.998Z","run","s0203","20530","3","22226","1696","3","s0203","1","","","","","","","","","","","","","",""
"9","2026-05-27T11:44:21.695Z","run","s0202","22226","2","23788","1562","2","s0202","1","","","","","","","","","","","","","",""
"10","2026-05-27T11:44:23.248Z","run","s0203","23788","3","25388","1600","3","s0203","1","","","","","","","","","","","","","",""
"11","2026-05-27T11:44:24.857Z","run","s0202","25388","2","26634","1246","2","s0202","1","","","","","","","","","","","","","",""
"12","2026-05-27T11:44:26.105Z","run","s0203","26634","3","28578","1944","3","s0203","1","","","","","","","","","","","","","",""
"13","2026-05-27T11:44:28.052Z","run","s0206","28578","6","30109","1531","6","s0206","1","","","","","","","","","","","","","",""
"14","2026-05-27T11:44:29.583Z","run","s0209","30109","9","31679","1570","9","s0209","1","","","","","","","","","","","","","",""
"15","2026-05-27T11:44:31.147Z","run","s0205","31679","5","33504","1825","5","s0205","1","","","","","","","","","","","","","",""
"16","2026-05-27T11:44:32.978Z","run","s0201","33504","1","34968","1464","1","s0201","1","","","","","","","","","","","","","",""
"17","2026-05-27T11:44:34.442Z","run","s0201","34968","1","35651","683","1","s0201","1","","","","","","","","","","","","","",""
"18","2026-05-27T11:44:35.125Z","run","s0209","35651","9","37379","1728","9","s0209","1","","","","","","","","","","","","","",""
"19","2026-05-27T11:44:36.839Z","run","s0202","37379","2","38879","1500","2","s0202","1","","","","","","","","","","","","","",""
"20","2026-05-27T11:44:38.353Z","run","s0205","38879","5","40227","1348","5","s0205","1","","","","","","","","","","","","","",""
"21","2026-05-27T11:44:39.701Z","run","s0207","40227","7","41824","1597","7","s0207","1","","","","","","","","","","","","","",""
"22","2026-05-27T11:44:41.298Z","run","s0205","41824","5","43439","1615","5","s0205","1","","","","","","","","","","","","","",""
"23","2026-05-27T11:44:42.933Z","run","s0202","43439","2","44919","1480","2","s0202","1","","","","","","","","","","","","","",""
"24","2026-05-27T11:44:44.393Z","run","s0201","44919","1","46201","1282","1","s0201","1","","","","","","","","","","","","","",""
"25","2026-05-27T11:44:45.675Z","run","s0208","46201","8","48131","1930","8","s0208","1","","","","","","","","","","","","","",""
"26","2026-05-27T11:44:47.605Z","run","s0208","48131","8","48693","562","8","s0208","1","","","","","","","","","","","","","",""
"27","2026-05-27T11:44:48.154Z","run","s0203","48693","3","50427","1734","3","s0203","1","","","","","","","","","","","","","",""
"28","2026-05-27T11:44:49.901Z","run","s0209","50427","9","51925","1498","9","s0209","1","","","","","","","","","","","","","",""
"29","2026-05-27T11:44:51.399Z","run","s0209","51925","9","52553","628","9","s0209","1","","","","","","","","","","","","","",""
"30","2026-05-27T11:44:52.014Z","run","s0209","52553","9","52963","410","9","s0209","1","","","","","","","","","","","","","",""
"31","2026-05-27T11:44:52.430Z","run","s0207","52963","7","54424","1461","7","s0207","1","","","","","","","","","","","","","",""
"32","2026-05-27T11:44:53.895Z","run","s0202","54424","2","55752","1328","2","s0202","1","","","","","","","","","","","","","",""
"33","2026-05-27T11:44:55.227Z","run","s0206","55752","6","56967","1215","6","s0206","1","","","","","","","","","","","","","",""
"34","2026-05-27T11:44:56.441Z","run","s0204","56967","4","58382","1415","4","s0204","1","","","","","","","","","","","","","",""
"35","2026-05-27T11:44:57.855Z","run","s0203","58382","3","60029","1647","3","s0203","1","","","","","","","","","","","","","",""
"36","2026-05-27T11:44:59.503Z","run","s0206","60029","6","61843","1814","6","s0206","1","","","","","","","","","","","","","",""
"37","2026-05-27T11:45:01.317Z","run","s0205","61843","5","63607","1764","5","s0205","1","","","","","","","","","","","","","",""
"38","2026-05-27T11:45:03.081Z","run","s0208","63607","8","64889","1282","8","s0208","1","","","","","","","","","","","","","",""
"39","2026-05-27T11:45:04.362Z","run","s0206","64889","6","66187","1298","6","s0206","1","","","","","","","","","","","","","",""
"40","2026-05-27T11:45:05.660Z","run","s0203","66187","3","67767","1580","3","s0203","1","","","","","","","","","","","","","",""
"41","2026-05-27T11:45:07.241Z","run","s0205","67767","5","68949","1182","5","s0205","1","","","","","","","","","","","","","",""
"42","2026-05-27T11:45:08.422Z","run","s0207","68949","7","70230","1281","7","s0207","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","579","0.0-0.0","portrait-primary","3","iPhone","en-GB","60","7.1.2","3.90.0","351397","1","1"
