"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"18","2026-05-26T17:41:56.962Z","run","s0509","38202","7","40045","1843","7","s0509","1","","","","","","","","","","","","","",""
"19","2026-05-26T17:41:58.807Z","run","s0502","40045","9","41030","985","9","s0502","1","","","","","","","","","","","","","",""
"20","2026-05-26T17:41:59.791Z","run","s0505","41030","3","42181","1151","3","s0505","1","","","","","","","","","","","","","",""
"21","2026-05-26T17:42:00.943Z","run","s0507","42181","5","44058","1877","5","s0507","1","","","","","","","","","","","","","",""
"22","2026-05-26T17:42:02.820Z","run","s0505","44058","3","45493","1435","3","s0505","1","","","","","","","","","","","","","",""
"23","2026-05-26T17:42:04.257Z","run","s0502","45493","9","46444","951","9","s0502","1","","","","","","","","","","","","","",""
"24","2026-05-26T17:42:05.206Z","run","s0501","46444","9","46586","142","8","s0502","0","","","","","","","","","","","","","",""
"25","2026-05-26T17:42:05.347Z","run","s0508","46586","6","48372","1786","6","s0508","1","","","","","","","","","","","","","",""
"26","2026-05-26T17:42:07.134Z","run","s0508","48372","6","49248","876","6","s0508","1","","","","","","","","","","","","","",""
"27","2026-05-26T17:42:08.009Z","run","s0503","49248","1","50049","801","1","s0503","1","","","","","","","","","","","","","",""
"28","2026-05-26T17:42:08.809Z","run","s0509","50049","7","51500","1451","7","s0509","1","","","","","","","","","","","","","",""
"29","2026-05-26T17:42:10.262Z","run","s0509","51500","7","52009","509","7","s0509","1","","","","","","","","","","","","","",""
"30","2026-05-26T17:42:10.771Z","run","s0509","52009","7","52568","559","7","s0509","1","","","","","","","","","","","","","",""
"31","2026-05-26T17:42:11.330Z","run","s0507","52568","5","53987","1419","5","s0507","1","","","","","","","","","","","","","",""
"32","2026-05-26T17:42:12.749Z","run","s0502","53987","9","55063","1076","9","s0502","1","","","","","","","","","","","","","",""
"33","2026-05-26T17:42:13.825Z","run","s0506","55063","4","56290","1227","4","s0506","1","","","","","","","","","","","","","",""
"34","2026-05-26T17:42:15.051Z","run","s0504","56290","2","58117","1827","2","s0504","1","","","","","","","","","","","","","",""
"35","2026-05-26T17:42:16.878Z","run","s0503","58117","1","59810","1693","1","s0503","1","","","","","","","","","","","","","",""
"36","2026-05-26T17:42:18.572Z","run","s0506","59810","4","61195","1385","4","s0506","1","","","","","","","","","","","","","",""
"37","2026-05-26T17:42:19.957Z","run","s0505","61195","3","62638","1443","3","s0505","1","","","","","","","","","","","","","",""
"38","2026-05-26T17:42:21.401Z","run","s0508","62638","6","66743","4105","6","s0508","1","","","","","","","","","","","","","",""
"39","2026-05-26T17:42:25.504Z","run","s0506","66743","4","68069","1326","4","s0506","1","","","","","","","","","","","","","",""
"40","2026-05-26T17:42:26.831Z","run","s0503","68069","1","69454","1385","1","s0503","1","","","","","","","","","","","","","",""
"41","2026-05-26T17:42:28.216Z","run","s0505","69454","3","70873","1419","3","s0505","1","","","","","","","","","","","","","",""
"42","2026-05-26T17:42:29.634Z","run","s0507","70873","5","73710","2837","5","s0507","1","","","","","","","","","","","","","",""
"43","2026-05-26T17:42:32.471Z","run","s0509","73710","7","75370","1660","7","s0509","1","","","","","","","","","","","","","",""
"44","2026-05-26T17:42:34.132Z","run","s0508","75370","6","76538","1168","6","s0508","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","602","0.0-0.0","portrait-primary","3","Linux armv81","nl-NL","60","7.1.2","3.90.0","351396","1","1"
