"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"34","2026-05-22T12:48:01.466Z","run","s0309","137435","4","138802","1367","4","s0309","1","","","","","","","","","","","","","",""
"35","2026-05-22T12:48:02.833Z","run","s0306","138802","1","139603","801","1","s0306","1","","","","","","","","","","","","","",""
"36","2026-05-22T12:48:03.634Z","run","s0306","139603","1","140236","633","1","s0306","1","","","","","","","","","","","","","",""
"37","2026-05-22T12:48:04.270Z","run","s0305","140236","9","141054","818","9","s0305","1","","","","","","","","","","","","","",""
"38","2026-05-22T12:48:05.095Z","run","s0301","141054","5","142471","1417","5","s0301","1","","","","","","","","","","","","","",""
"39","2026-05-22T12:48:06.497Z","run","s0303","142471","7","143455","984","7","s0303","1","","","","","","","","","","","","","",""
"40","2026-05-22T12:48:07.481Z","run","s0307","143455","2","144489","1034","2","s0307","1","","","","","","","","","","","","","",""
"41","2026-05-22T12:48:08.516Z","run","s0308","144489","3","146273","1784","3","s0308","1","","","","","","","","","","","","","",""
"42","2026-05-22T12:48:10.300Z","run","s0304","146273","8","147340","1067","8","s0304","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","658","0.0-0.0","portrait-primary","1.875","Linux armv81","en-NL","60","7.1.2","3.90.0","d890ea4f-b9dd-43eb-91c5-352ee282904d","1","1"
