"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"1","2026-05-26T16:26:30.941Z","run","s0501","8168","8","9667","1499","8","s0501","1","","","","","","","","","","","","","",""
"2","2026-05-26T16:26:32.455Z","run","s0501","9667","8","10285","618","8","s0501","1","","","","","","","","","","","","","",""
"3","2026-05-26T16:26:33.072Z","run","s0504","10285","2","11951","1666","2","s0504","1","","","","","","","","","","","","","",""
"4","2026-05-26T16:26:34.739Z","run","s0503","11951","1","13178","1227","1","s0503","1","","","","","","","","","","","","","",""
"5","2026-05-26T16:26:35.955Z","run","s0506","13178","4","14518","1340","4","s0506","1","","","","","","","","","","","","","",""
"6","2026-05-26T16:26:37.305Z","run","s0505","14518","3","16170","1652","3","s0505","1","","","","","","","","","","","","","",""
"7","2026-05-26T16:26:38.952Z","run","s0506","16170","4","17575","1405","4","s0506","1","","","","","","","","","","","","","",""
"8","2026-05-26T16:26:40.352Z","run","s0503","17575","1","18643","1068","1","s0503","1","","","","","","","","","","","","","",""
"9","2026-05-26T16:26:41.418Z","run","s0502","18643","9","19948","1305","9","s0502","1","","","","","","","","","","","","","",""
"10","2026-05-26T16:26:42.737Z","run","s0503","19948","1","21032","1084","1","s0503","1","","","","","","","","","","","","","",""
"11","2026-05-26T16:26:43.818Z","run","s0502","21032","9","22148","1116","9","s0502","1","","","","","","","","","","","","","",""
"12","2026-05-26T16:26:44.937Z","run","s0503","22148","1","23031","883","1","s0503","1","","","","","","","","","","","","","",""
"13","2026-05-26T16:26:45.819Z","run","s0506","23031","4","24432","1401","4","s0506","1","","","","","","","","","","","","","",""
"14","2026-05-26T16:26:47.218Z","run","s0509","24432","7","25932","1500","7","s0509","1","","","","","","","","","","","","","",""
"15","2026-05-26T16:26:48.717Z","run","s0505","25932","3","27548","1616","3","s0505","1","","","","","","","","","","","","","",""
"16","2026-05-26T16:26:50.325Z","run","s0501","27548","8","29646","2098","8","s0501","1","","","","","","","","","","","","","",""
"17","2026-05-26T16:26:52.435Z","run","s0501","29646","8","30213","567","8","s0501","1","","","","","","","","","","","","","",""
"18","2026-05-26T16:26:53.001Z","run","s0509","30213","7","31829","1616","7","s0509","1","","","","","","","","","","","","","",""
"19","2026-05-26T16:26:54.620Z","run","s0502","31829","9","32896","1067","9","s0502","1","","","","","","","","","","","","","",""
"20","2026-05-26T16:26:55.686Z","run","s0505","32896","3","34348","1452","3","s0505","1","","","","","","","","","","","","","",""
"21","2026-05-26T16:26:57.134Z","run","s0507","34348","5","35628","1280","5","s0507","1","","","","","","","","","","","","","",""
"22","2026-05-26T16:26:58.419Z","run","s0505","35628","3","36855","1227","3","s0505","1","","","","","","","","","","","","","",""
"23","2026-05-26T16:26:59.632Z","run","s0502","36855","9","37895","1040","9","s0502","1","","","","","","","","","","","","","",""
"24","2026-05-26T16:27:00.684Z","run","s0501","37895","8","39317","1422","8","s0501","1","","","","","","","","","","","","","",""
"25","2026-05-26T16:27:02.101Z","run","s0508","39317","6","40478","1161","6","s0508","1","","","","","","","","","","","","","",""
"26","2026-05-26T16:27:03.266Z","run","s0508","40478","6","41194","716","6","s0508","1","","","","","","","","","","","","","",""
"27","2026-05-26T16:27:03.984Z","run","s0503","41194","1","42130","936","1","s0503","1","","","","","","","","","","","","","",""
"28","2026-05-26T16:27:04.917Z","run","s0509","42130","7","43701","1571","7","s0509","1","","","","","","","","","","","","","",""
"29","2026-05-26T16:27:06.481Z","run","s0509","43701","7","44410","709","7","s0509","1","","","","","","","","","","","","","",""
"30","2026-05-26T16:27:07.198Z","run","s0509","44410","7","45011","601","7","s0509","1","","","","","","","","","","","","","",""
"31","2026-05-26T16:27:07.798Z","run","s0507","45011","5","46143","1132","5","s0507","1","","","","","","","","","","","","","",""
"32","2026-05-26T16:27:08.932Z","run","s0502","46143","9","47044","901","9","s0502","1","","","","","","","","","","","","","",""
"33","2026-05-26T16:27:09.833Z","run","s0506","47044","4","48362","1318","4","s0506","1","","","","","","","","","","","","","",""
"34","2026-05-26T16:27:11.147Z","run","s0504","48362","2","49977","1615","2","s0504","1","","","","","","","","","","","","","",""
"35","2026-05-26T16:27:12.766Z","run","s0503","49977","1","50895","918","1","s0503","1","","","","","","","","","","","","","",""
"36","2026-05-26T16:27:13.683Z","run","s0506","50895","4","52209","1314","4","s0506","1","","","","","","","","","","","","","",""
"37","2026-05-26T16:27:14.999Z","run","s0505","52209","3","53358","1149","3","s0505","1","","","","","","","","","","","","","",""
"38","2026-05-26T16:27:16.135Z","run","s0508","53358","6","55125","1767","6","s0508","1","","","","","","","","","","","","","",""
"39","2026-05-26T16:27:17.916Z","run","s0506","55125","4","56335","1210","4","s0506","1","","","","","","","","","","","","","",""
"40","2026-05-26T16:27:19.113Z","run","s0503","56335","1","57230","895","1","s0503","1","","","","","","","","","","","","","",""
"41","2026-05-26T16:27:20.012Z","run","s0505","57230","3","58270","1040","3","s0505","1","","","","","","","","","","","","","",""
"42","2026-05-26T16:27:21.046Z","run","s0507","58270","5","59435","1165","5","s0507","1","","","","","","","","","","","","","",""
"43","2026-05-26T16:27:22.213Z","run","s0509","59435","7","61160","1725","7","s0509","1","","","","","","","","","","","","","",""
"44","2026-05-26T16:27:23.945Z","run","s0508","61160","6","62579","1419","6","s0508","1","","","","","","","","","","","","","",""
"45","2026-05-26T16:27:25.362Z","run","s0506","62579","4","63842","1263","4","s0506","1","","","","","","","","","","","","","",""
"46","2026-05-26T16:27:26.628Z","run","s0504","63842","2","65723","1881","2","s0504","1","","","","","","","","","","","","","",""
"47","2026-05-26T16:27:28.512Z","run","s0509","65723","7","67342","1619","7","s0509","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","802","0.0-0.0","portrait-primary","3","iPhone","en-GB","60","7.1.2","3.90.0","351399","1","1"
